3290	1316	390.2532	3290	853	238.442	3290	808	318.0
3300	1317	390.3309	3300	854	237.95600000000002	3300	809	317.75
3310	1318	390.4086	3310	855	237.47000000000003	3310	810	317.5
3320	1319	390.4863	3320	856	236.98400000000004	3320	811	317.25
3330	1320	390.564	3330	857	236.498	3330	812	317.0
3340	1321	390.6417	3340	858	236.012	3340	813	316.75
3350	1322	390.7194	3350	859	235.526	3350	814	316.5
3360	1323	390.7971	3360	860	235.04000000000002	3360	815	316.25
3370	1324	390.8748	3370	861	234.55400000000003	3370	816	316.0
3380	1325	390.9525	3380	862	234.06799999999998	3380	817	315.75
3390	1326	391.03020000000004	3390	863	233.582	3390	818	315.5
3400	1327	391.1079	3400	864	233.096	3400	819	315.25
3410	1328	391.1856	3410	865	232.61	3410	820	315.0
3420	1329	391.2633	3420	866	232.12400000000002	3420	821	314.75
3430	1330	391.341	3430	867	231.63800000000003	3430	822	314.5
3440	1331	391.4187	3440	868	231.152	3440	823	314.25
3450	1332	391.4964	3450	869	230.666	3450	824	314.0
3460	1333	391.5741	3460	870	230.18	3460	825	313.75
3470	1334	391.6518	3470	871	229.69400000000002	3470	826	313.5
3480	1335	391.72950000000003	3480	872	229.20800000000003	3480	827	313.25
3490	1336	391.8072	3490	873	228.72200000000004	3490	828	313.0
3500	1337	391.8849	3500	874	228.236	3500	829	312.75
3510	1338	391.9626	3510	875	227.75	3510	830	312.5
3520	1339	392.0403	3520	876	227.264	3520	831	312.25
3530	1340	392.118	3530	877	226.77800000000002	3530	832	312.0
3540	1341	392.1957	3540	878	226.29200000000003	3540	833	311.75
3550	1342	392.27340000000004	3550	879	225.80599999999998	3550	834	311.5
3560	1343	392.3511	3560	880	225.32	3560	835	311.25
3570	1344	392.4288	3570	881	224.834	3570	836	311.0
3580	1345	392.5065	3580	882	224.348	3580	837	310.75
3590	1346	392.5842	3590	883	223.86200000000002	3590	838	310.5
3600	1347	392.6619	3600	884	223.37600000000003	3600	839	310.25
3610	1348	392.7396	3610	885	222.89	3610	840	310.0
3620	1349	392.8173	3620	886	222.404	3620	841	309.75
3630	1350	392.895	3630	887	221.918	3630	842	309.5
3640	1351	392.97270000000003	3640	888	221.43200000000002	3640	843	309.25
3650	1352	393.0504	3650	889	220.94600000000003	3650	844	309.0
3660	1353	393.1281	3660	890	220.46000000000004	3660	845	308.75
3670	1354	393.2058	3670	891	219.974	3670	846	308.5
3680	1355	393.2835	3680	892	219.488	3680	847	308.25
3690	1356	393.3612	3690	893	219.002	3690	848	308.0
3700	1357	393.4389	3700	894	218.51600000000002	3700	849	307.75
3710	1358	393.51660000000004	3710	895	218.03000000000003	3710	850	307.5
3720	1359	393.5943	3720	896	217.54399999999998	3720	851	307.25
3730	1360	393.672	3730	897	217.058	3730	852	307.0
3740	1361	393.7497	3740	898	216.572	3740	853	306.75
3750	1362	393.8274	3750	899	216.086	3750	854	306.5
3760	1363	393.9051	3760	900	215.60000000000002	3760	855	306.25
3770	1364	393.9828	3770	901	215.11400000000003	3770	856	306.0
3780	1365	394.0605	3780	902	214.628	3780	857	305.75
3790	1366	394.1382	3790	903	214.142	3790	858	305.5
3800	1367	394.21590000000003	3800	904	213.656	3800	859	305.25
3810	1368	394.2936	3810	905	213.17000000000002	3810	860	305.0
3820	1369	394.3713	3820	906	212.68400000000003	3820	861	304.75
3830	1370	394.449	3830	907	212.19800000000004	3830	862	304.5
3840	1371	394.5267	3840	908	211.712	3840	863	304.25
3850	1372	394.6044	3850	909	211.226	3850	864	304.0
3860	1373	394.6821	3860	910	210.74	3860	865	303.75
3870	1374	394.75980000000004	3870	911	210.25400000000002	3870	866	303.5
3880	1375	394.8375	3880	912	209.76800000000003	3880	867	303.25
3890	1376	394.9152	3890	913	209.28200000000004	3890	868	303.0
3900	1377	394.9929	3900	914	208.796	3900	869	302.75
3910	1378	395.0706	3910	915	208.31	3910	870	302.5
3920	1379	395.1483	3920	916	207.824	3920	871	302.25
3930	1380	395.226	3930	917	207.33800000000002	3930	872	302.0
3940	1381	395.3037	3940	918	206.85200000000003	3940	873	301.75
3950	1382	395.3814	3950	919	206.36599999999999	3950	874	301.5
3960	1383	395.45910000000003	3960	920	205.88	3960	875	301.25
3970	1384	395.5368	3970	921	205.394	3970	876	301.0
3980	1385	395.6145	3980	922	204.90800000000002	3980	877	300.75
3990	1386	395.6922	3990	923	204.42200000000003	3990	878	300.5
4000	1387	395.7699	4000	924	203.93600000000004	4000	879	300.25
4010	1388	395.8476	4010	925	203.45	4010	880	300.0
4020	1389	395.9253	4020	926	202.964	4020	881	299.75
4030	1390	396.003	4030	927	202.478	4030	882	299.5
4040	1391	396.0807	4040	928	201.99200000000002	4040	883	299.25
4050	1392	396.15840000000003	4050	929	201.50600000000003	4050	884	299.0
4060	1393	396.2361	4060	930	201.02000000000004	4060	885	298.75
4070	1394	396.3138	4070	931	200.534	4070	886	298.5
4080	1395	396.3915	4080	932	200.048	4080	887	298.25
4090	1396	396.4692	4090	933	199.562	4090	888	298.0
4100	1397	396.5469	4100	934	199.07600000000002	4100	889	297.75
4110	1398	396.6246	4110	935	198.59000000000003	4110	890	297.5
4120	1399	396.70230000000004	4120	936	198.10399999999998	4120	891	297.25
4130	1400	396.78	4130	937	197.618	4130	892	297.0
4140	1401	396.8577	4140	938	197.132	4140	893	296.75
4150	1402	396.9354	4150	939	196.64600000000002	4150	894	296.5
4160	1403	397.0131	4160	940	196.16000000000003	4160	895	296.25
4170	1404	397.0908	4170	941	195.67400000000004	4170	896	296.0
4180	1405	397.1685	4180	942	195.188	4180	897	295.75
4190	1406	397.2462	4190	943	194.702	4190	898	295.5
4200	1407	397.3239	4200	944	194.216	4200	899	295.25
4210	1408	397.40160000000003	4210	945	193.73000000000002	4210	900	295.0
4220	1409	397.4793	4220	946	193.24400000000003	4220	901	294.75
4230	1410	397.557	4230	947	192.75800000000004	4230	902	294.5
4240	1411	397.6347	4240	948	192.272	4240	903	294.25
4250	1412	397.7124	4250	949	191.786	4250	904	294.0
4260	1413	397.7901	4260	950	191.3	4260	905	293.75
4270	1414	397.8678	4270	951	190.81400000000002	4270	906	293.5
4280	1415	397.94550000000004	4280	952	190.32800000000003	4280	907	293.25
4290	1416	398.0232	4290	953	189.84199999999998	4290	908	293.0
4300	1417	398.1009	4300	954	189.356	4300	909	292.75
4310	1418	398.1786	4310	955	188.87	4310	910	292.5
4320	1419	398.2563	4320	956	188.38400000000001	4320	911	292.25
4330	1420	398.334	4330	957	187.89800000000002	4330	912	292.0
4340	1421	398.4117	4340	958	187.41200000000003	4340	913	291.75
4350	1422	398.4894	4350	959	186.926	4350	914	291.5
4360	1423	398.5671	4360	960	186.44	4360	915	291.25
4370	1424	398.64480000000003	4370	961	185.954	4370	916	291.0
4380	1425	398.7225	4380	962	185.46800000000002	4380	917	290.75
4390	1426	398.8002	4390	963	184.98200000000003	4390	918	290.5
4400	1427	398.8779	4400	964	184.49600000000004	4400	919	290.25
4410	1428	398.9556	4410	965	184.01	4410	920	290.0
4420	1429	399.0333	4420	966	183.524	4420	921	289.75
4430	1430	399.111	4430	967	183.038	4430	922	289.5
4440	1431	399.18870000000004	4440	968	182.55200000000002	4440	923	289.25
4450	1432	399.2664	4450	969	182.06600000000003	4450	924	289.0
4460	1433	399.3441	4460	970	181.57999999999998	4460	925	288.75
4470	1434	399.4218	4470	971	181.094	4470	926	288.5
4480	1435	399.4995	4480	972	180.608	4480	927	288.25
4490	1436	399.5772	4490	973	180.122	4490	928	288.0
4500	1437	399.6549	4500	974	179.63600000000002	4500	929	287.75
4510	1438	399.7326	4510	975	179.15000000000003	4510	930	287.5
4520	1439	399.8103	4520	976	178.664	4520	931	287.25
4530	1440	399.88800000000003	4530	977	178.178	4530	932	287.0
4540	1441	399.9657	4540	978	177.692	4540	933	286.75
4550	1442	400.0434	4550	979	177.20600000000002	4550	934	286.5
4560	1443	400.1211	4560	980	176.72000000000003	4560	935	286.25
4570	1444	400.1988	4570	981	176.23400000000004	4570	936	286.0
4580	1445	400.2765	4580	982	175.748	4580	937	285.75
4590	1446	400.3542	4590	983	175.262	4590	938	285.5
4600	1447	400.43190000000004	4600	984	174.776	4600	939	285.25
4610	1448	400.5096	4610	985	174.29000000000002	4610	940	285.0
4620	1449	400.5873	4620	986	173.80400000000003	4620	941	284.75
4630	1450	400.665	4630	987	173.31800000000004	4630	942	284.5
4640	1451	400.7427	4640	988	172.832	4640	943	284.25
4650	1452	400.8204	4650	989	172.346	4650	944	284.0
4660	1453	400.8981	4660	990	171.86	4660	945	283.75
4670	1454	400.9758	4670	991	171.37400000000002	4670	946	283.5
4680	1455	401.0535	4680	992	170.88800000000003	4680	947	283.25
4690	1456	401.13120000000004	4690	993	170.402	4690	948	283.0
4700	1457	401.2089	4700	994	169.916	4700	949	282.75
4710	1458	401.2866	4710	995	169.43	4710	950	282.5
4720	1459	401.3643	4720	996	168.94400000000002	4720	951	282.25
4730	1460	401.442	4730	997	168.45800000000003	4730	952	282.0
4740	1461	401.5197	4740	998	167.97200000000004	4740	953	281.75
4750	1462	401.5974	4750	999	167.486	4750	954	281.5
4760	1463	401.6751	4760	1000	167.0	4760	955	281.25
4770	1464	401.7528	4770	1001	166.514	4770	956	281.0
4780	1465	401.83050000000003	4780	1002	166.02800000000002	4780	957	280.75
4790	1466	401.9082	4790	1003	165.54200000000003	4790	958	280.5
4800	1467	401.9859	4800	1004	165.05600000000004	4800	959	280.25
4810	1468	402.0636	4810	1005	164.57	4810	960	280.0
4820	1469	402.1413	4820	1006	164.084	4820	961	279.75
4830	1470	402.219	4830	1007	163.598	4830	962	279.5
4840	1471	402.2967	4840	1008	163.11200000000002	4840	963	279.25
4850	1472	402.37440000000004	4850	1009	162.62600000000003	4850	964	279.0
4860	1473	402.4521	4860	1010	162.14	4860	965	278.75
4870	1474	402.5298	4870	1011	161.654	4870	966	278.5
4880	1475	402.6075	4880	1012	161.168	4880	967	278.25
4890	1476	402.6852	4890	1013	160.68200000000002	4890	968	278.0
4900	1477	402.7629	4900	1014	160.19600000000003	4900	969	277.75
4910	1478	402.8406	4910	1015	159.71000000000004	4910	970	277.5
4920	1479	402.9183	4920	1016	159.224	4920	971	277.25
4930	1480	402.996	4930	1017	158.738	4930	972	277.0
4940	1481	403.07370000000003	4940	1018	158.252	4940	973	276.75
4950	1482	403.1514	4950	1019	157.76600000000002	4950	974	276.5
4960	1483	403.2291	4960	1020	157.28000000000003	4960	975	276.25
4970	1484	403.3068	4970	1021	156.79400000000004	4970	976	276.0
4980	1485	403.3845	4980	1022	156.308	4980	977	275.75
4990	1486	403.4622	4990	1023	155.822	4990	978	275.5
5000	1487	403.5399	5000	1024	155.336	5000	979	275.25
5010	1488	403.61760000000004	5010	1025	154.85000000000002	5010	980	275.0
5020	1489	403.6953	5020	1026	154.36400000000003	5020	981	274.75
5030	1490	403.773	5030	1027	153.878	5030	982	274.5
5040	1491	403.8507	5040	1028	153.392	5040	983	274.25
5050	1492	403.9284	5050	1029	152.906	5050	984	274.0
5060	1493	404.0061	5060	1030	152.42000000000002	5060	985	273.75
5070	1494	404.0838	5070	1031	151.93400000000003	5070	986	273.5
5080	1495	404.1615	5080	1032	151.44800000000004	5080	987	273.25
5090	1496	404.2392	5090	1033	150.962	5090	988	273.0
5100	1497	404.31690000000003	5100	1034	150.476	5100	989	272.75
5110	1498	404.3946	5110	1035	149.99	5110	990	272.5
5120	1499	404.4723	5120	1036	149.50400000000002	5120	991	272.25
5130	1500	404.55	5130	1037	149.01800000000003	5130	992	272.0
5140	1501	404.6277	5140	1038	148.53200000000004	5140	993	271.75
5150	1502	404.7054	5150	1039	148.046	5150	994	271.5
5160	1503	404.7831	5160	1040	147.56	5160	995	271.25
5170	1504	404.86080000000004	5170	1041	147.074	5170	996	271.0
5180	1505	404.9385	5180	1042	146.58800000000002	5180	997	270.75
5190	1506	405.0162	5190	1043	146.10200000000003	5190	998	270.5
5200	1507	405.0939	5200	1044	145.61599999999999	5200	999	270.25
5210	1508	405.1716	5210	1045	145.13	5210	1000	270.0
5220	1509	405.2493	5220	1046	144.644	5220	1001	269.75
5230	1510	405.327	5230	1047	144.15800000000002	5230	1002	269.5
5240	1511	405.4047	5240	1048	143.67200000000003	5240	1003	269.25
5250	1512	405.4824	5250	1049	143.18600000000004	5250	1004	269.0
5260	1513	405.56010000000003	5260	1050	142.7	5260	1005	268.75
5270	1514	405.6378	5270	1051	142.214	5270	1006	268.5
5280	1515	405.7155	5280	1052	141.728	5280	1007	268.25
5290	1516	405.7932	5290	1053	141.24200000000002	5290	1008	268.0
5300	1517	405.8709	5300	1054	140.75599999999997	5300	1009	267.75
5310	1518	405.9486	5310	1055	140.26999999999998	5310	1010	267.5
5320	1519	406.0263	5320	1056	139.784	5320	1011	267.25
5330	1520	406.10400000000004	5330	1057	139.298	5330	1012	267.0
5340	1521	406.1817	5340	1058	138.812	5340	1013	266.75
5350	1522	406.2594	5350	1059	138.32600000000002	5350	1014	266.5
5360	1523	406.3371	5360	1060	137.84000000000003	5360	1015	266.25
5370	1524	406.4148	5370	1061	137.35400000000004	5370	1016	266.0
5380	1525	406.4925	5380	1062	136.86800000000005	5380	1017	265.75
5390	1526	406.5702	5390	1063	136.38200000000006	5390	1018	265.5
5400	1527	406.6479	5400	1064	135.89599999999996	5400	1019	265.25
5410	1528	406.7256	5410	1065	135.40999999999997	5410	1020	265.0
5420	1529	406.80330000000004	5420	1066	134.92399999999998	5420	1021	264.75
5430	1530	406.88100000000003	5430	1067	134.438	5430	1022	264.5
5440	1531	406.9587	5440	1068	133.952	5440	1023	264.25
5450	1532	407.0364	5450	1069	133.466	5450	1024	264.0
5460	1533	407.1141	5460	1070	132.98000000000002	5460	1025	263.75
5470	1534	407.1918	5470	1071	132.49400000000003	5470	1026	263.5
5480	1535	407.2695	5480	1072	132.00800000000004	5480	1027	263.25
5490	1536	407.34720000000004	5490	1073	131.52200000000005	5490	1028	263.0
5500	1537	407.4249	5500	1074	131.03600000000006	5500	1029	262.75
5510	1538	407.50260000000003	5510	1075	130.55000000000007	5510	1030	262.5
5520	1539	407.5803	5520	1076	130.06399999999996	5520	1031	262.25
5530	1540	407.658	5530	1077	129.57799999999997	5530	1032	262.0
5540	1541	407.7357	5540	1078	129.09199999999998	5540	1033	261.75
5550	1542	407.8134	5550	1079	128.606	5550	1034	261.5
5560	1543	407.8911	5560	1080	128.12	5560	1035	261.25
5570	1544	407.9688	5570	1081	127.63400000000001	5570	1036	261.0
5580	1545	408.04650000000004	5580	1082	127.14800000000002	5580	1037	260.75
5590	1546	408.1242	5590	1083	126.66200000000003	5590	1038	260.5
5600	1547	408.2019	5600	1084	126.17600000000004	5600	1039	260.25
5610	1548	408.2796	5610	1085	125.69000000000005	5610	1040	260.0
5620	1549	408.3573	5620	1086	125.20400000000006	5620	1041	259.75
5630	1550	408.435	5630	1087	124.71799999999996	5630	1042	259.5
5640	1551	408.5127	5640	1088	124.23199999999997	5640	1043	259.25
5650	1552	408.5904	5650	1089	123.74599999999998	5650	1044	259.0
5660	1553	408.6681	5660	1090	123.25999999999999	5660	1045	258.75
5670	1554	408.74580000000003	5670	1091	122.774	5670	1046	258.5
5680	1555	408.8235	5680	1092	122.28800000000001	5680	1047	258.25
5690	1556	408.9012	5690	1093	121.80200000000002	5690	1048	258.0
5700	1557	408.9789	5700	1094	121.31600000000003	5700	1049	257.75
5710	1558	409.0566	5710	1095	120.83000000000004	5710	1050	257.5
5720	1559	409.1343	5720	1096	120.34400000000005	5720	1051	257.25
5730	1560	409.212	5730	1097	119.85800000000006	5730	1052	257.0
5740	1561	409.28970000000004	5740	1098	119.37199999999996	5740	1053	256.75
5750	1562	409.3674	5750	1099	118.88599999999997	5750	1054	256.5
5760	1563	409.4451	5760	1100	118.39999999999998	5760	1055	256.25
5770	1564	409.5228	5770	1101	117.91399999999999	5770	1056	256.0
5780	1565	409.6005	5780	1102	117.428	5780	1057	255.75
5790	1566	409.6782	5790	1103	116.94200000000001	5790	1058	255.5
5800	1567	409.7559	5800	1104	116.45600000000002	5800	1059	255.25
5810	1568	409.8336	5810	1105	115.97000000000003	5810	1060	255.0
5820	1569	409.9113	5820	1106	115.48400000000004	5820	1061	254.75
5830	1570	409.98900000000003	5830	1107	114.99800000000005	5830	1062	254.5
5840	1571	410.0667	5840	1108	114.51200000000006	5840	1063	254.25
5850	1572	410.1444	5850	1109	114.02600000000007	5850	1064	254.0
5860	1573	410.2221	5860	1110	113.53999999999996	5860	1065	253.75
5870	1574	410.2998	5870	1111	113.05399999999997	5870	1066	253.5
5880	1575	410.3775	5880	1112	112.56799999999998	5880	1067	253.25
5890	1576	410.4552	5890	1113	112.082	5890	1068	253.0
5900	1577	410.53290000000004	5900	1114	111.596	5900	1069	252.75
5910	1578	410.6106	5910	1115	111.11000000000001	5910	1070	252.5
5920	1579	410.6883	5920	1116	110.62400000000002	5920	1071	252.25
5930	1580	410.766	5930	1117	110.13800000000003	5930	1072	252.0
5940	1581	410.8437	5940	1118	109.65200000000004	5940	1073	251.75
5950	1582	410.9214	5950	1119	109.16600000000005	5950	1074	251.5
5960	1583	410.9991	5960	1120	108.68000000000006	5960	1075	251.25
5970	1584	411.0768	5970	1121	108.19399999999996	5970	1076	251.0
5980	1585	411.1545	5980	1122	107.70799999999997	5980	1077	250.75
5990	1586	411.23220000000003	5990	1123	107.22199999999998	5990	1078	250.5
6000	1587	411.3099	6000	1124	106.73599999999999	6000	1079	250.25
6010	1588	411.3876	6010	1125	106.25	6010	1080	250.0
6020	1589	411.4653	6020	1126	105.76400000000001	6020	1081	249.75
6030	1590	411.543	6030	1127	105.27800000000002	6030	1082	249.5
6040	1591	411.6207	6040	1128	104.79200000000003	6040	1083	249.25
6050	1592	411.6984	6050	1129	104.30600000000004	6050	1084	249.0
6060	1593	411.77610000000004	6060	1130	103.82000000000005	6060	1085	248.75
6070	1594	411.8538	6070	1131	103.33400000000006	6070	1086	248.5
6080	1595	411.9315	6080	1132	102.84800000000007	6080	1087	248.25
6090	1596	412.0092	6090	1133	102.36199999999997	6090	1088	248.0
6100	1597	412.0869	6100	1134	101.87599999999998	6100	1089	247.75
6110	1598	412.1646	6110	1135	101.38999999999999	6110	1090	247.5
6120	1599	412.2423	6120	1136	100.904	6120	1091	247.25
6130	1600	412.32	6130	1137	100.418	6130	1092	247.0
6140	1601	412.3977	6140	1138	99.93200000000002	6140	1093	246.75
6150	1602	412.47540000000004	6150	1139	99.44600000000003	6150	1094	246.5
6160	1603	412.55310000000003	6160	1140	98.96000000000004	6160	1095	246.25
6170	1604	412.6308	6170	1141	98.47400000000005	6170	1096	246.0
6180	1605	412.7085	6180	1142	97.98800000000006	6180	1097	245.75
6190	1606	412.7862	6190	1143	97.50200000000007	6190	1098	245.5
6200	1607	412.8639	6200	1144	97.01599999999996	6200	1099	245.25
6210	1608	412.9416	6210	1145	96.52999999999997	6210	1100	245.0
6220	1609	413.01930000000004	6220	1146	96.04399999999998	6220	1101	244.75
6230	1610	413.097	6230	1147	95.55799999999999	6230	1102	244.5
6240	1611	413.17470000000003	6240	1148	95.072	6240	1103	244.25
6250	1612	413.2524	6250	1149	94.58600000000001	6250	1104	244.0
6260	1613	413.3301	6260	1150	94.10000000000002	6260	1105	243.75
6270	1614	413.4078	6270	1151	93.61400000000003	6270	1106	243.5
6280	1615	413.4855	6280	1152	93.12800000000004	6280	1107	243.25
6290	1616	413.5632	6290	1153	92.64200000000005	6290	1108	243.0
6300	1617	413.6409	6300	1154	92.15600000000006	6300	1109	242.75
6310	1618	413.71860000000004	6310	1155	91.66999999999996	6310	1110	242.5
6320	1619	413.7963	6320	1156	91.18399999999997	6320	1111	242.25
6330	1620	413.874	6330	1157	90.69799999999998	6330	1112	242.0
6340	1621	413.9517	6340	1158	90.21199999999999	6340	1113	241.75
6350	1622	414.0294	6350	1159	89.726	6350	1114	241.5
6360	1623	414.1071	6360	1160	89.24000000000001	6360	1115	241.25
6370	1624	414.1848	6370	1161	88.75400000000002	6370	1116	241.0
